ano,mes,natureza,quantidade
2025,1,Atendimentos registrados (RAP),310
2025,2,Atendimentos registrados (RAP),384
2025,3,Atendimentos registrados (RAP),272
2025,4,Atendimentos registrados (RAP),328
2025,5,Atendimentos registrados (RAP),320
2025,6,Atendimentos registrados (RAP),289
2025,7,Atendimentos registrados (RAP),357
2025,8,Atendimentos registrados (RAP),367
2025,9,Atendimentos registrados (RAP),424
2025,10,Atendimentos registrados (RAP),512
2025,11,Atendimentos registrados (RAP),496
2025,12,Atendimentos registrados (RAP),51
2025,1,Termos Circunstanciados de Ocorrência - PMDF,7
2025,2,Termos Circunstanciados de Ocorrência - PMDF,14
2025,3,Termos Circunstanciados de Ocorrência - PMDF,13
2025,4,Termos Circunstanciados de Ocorrência - PMDF,7
2025,5,Termos Circunstanciados de Ocorrência - PMDF,7
2025,6,Termos Circunstanciados de Ocorrência - PMDF,12
2025,7,Termos Circunstanciados de Ocorrência - PMDF,9
2025,8,Termos Circunstanciados de Ocorrência - PMDF,7
2025,9,Termos Circunstanciados de Ocorrência - PMDF,9
2025,10,Termos Circunstanciados de Ocorrência - PMDF,8
2025,11,Termos Circunstanciados de Ocorrência - PMDF,5
2025,12,Termos Circunstanciados de Ocorrência - PMDF,1
2025,2,Termos Circunstanciados - OUTRAS,3
2025,9,Termos Circunstanciados - OUTRAS,3
2025,3,Em apuração,2
2025,4,Em apuração,1
2025,5,Em apuração,4
2025,6,Em apuração,1
2025,7,Em apuração,2
2025,8,Em apuração,2
2025,9,Em apuração,8
2025,10,Em apuração,2
2025,11,Em apuração,3
2025,1,Flagrantes,2
2025,2,Flagrantes,2
2025,3,Flagrantes,4
2025,4,Flagrantes,3
2025,5,Flagrantes,10
2025,6,Flagrantes,6
2025,7,Flagrantes,2
2025,8,Flagrantes,7
2025,9,Flagrantes,7
2025,10,Flagrantes,3
2025,11,Flagrantes,1
2025,12,Flagrantes,2
2025,1,P.A.A.I.,2
2025,2,P.A.A.I.,2
2025,3,P.A.A.I.,4
2025,4,P.A.A.I.,3
2025,1,Apreensão de arma de fogo e/ou munição,4
2025,4,Apreensão de arma de fogo e/ou munição,2
2025,5,Apreensão de arma de fogo e/ou munição,6
2025,6,Apreensão de arma de fogo e/ou munição,1
2025,7,Apreensão de arma de fogo e/ou munição,5
2025,8,Apreensão de arma de fogo e/ou munição,1
2025,11,Apreensão de arma de fogo e/ou munição,1
2025,12,Apreensão de arma de fogo e/ou munição,1
2025,1,Captura de animais / Busca de Animais / Recolhimento e Remoção de Animais / Remoção de Animais,198
2025,2,Captura de animais / Busca de Animais / Recolhimento e Remoção de Animais / Remoção de Animais,195
2025,3,Captura de animais / Busca de Animais / Recolhimento e Remoção de Animais / Remoção de Animais,124
2025,4,Captura de animais / Busca de Animais / Recolhimento e Remoção de Animais / Remoção de Animais,117
2025,5,Captura de animais / Busca de Animais / Recolhimento e Remoção de Animais / Remoção de Animais,135
2025,6,Captura de animais / Busca de Animais / Recolhimento e Remoção de Animais / Remoção de Animais,114
2025,7,Captura de animais / Busca de Animais / Recolhimento e Remoção de Animais / Remoção de Animais,168
2025,8,Captura de animais / Busca de Animais / Recolhimento e Remoção de Animais / Remoção de Animais,165
2025,9,Captura de animais / Busca de Animais / Recolhimento e Remoção de Animais / Remoção de Animais,209
2025,10,Captura de animais / Busca de Animais / Recolhimento e Remoção de Animais / Remoção de Animais,373
2025,11,Captura de animais / Busca de Animais / Recolhimento e Remoção de Animais / Remoção de Animais,362
2025,12,Captura de animais / Busca de Animais / Recolhimento e Remoção de Animais / Remoção de Animais,33
2025,2,Corte de Árvores,1
2025,10,Corte de Árvores,1
2025,11,Corte de Árvores,1
2025,4,Crime contra as Áreas de Proteção Permanente,2
2025,7,Crime contra as Áreas de Proteção Permanente,1
2025,1,Crimes contra as Unidades de Conservação,1
2025,2,Crimes contra as Unidades de Conservação,1
2025,3,Crimes contra as Unidades de Conservação,3
2025,4,Crimes contra as Unidades de Conservação,2
2025,5,Crimes contra as Unidades de Conservação,1
2025,6,Crimes contra as Unidades de Conservação,1
2025,9,Crimes contra as Unidades de Conservação,2
2025,11,Crimes contra as Unidades de Conservação,1
2025,1,Crime contra o Licenciamento Ambiental,2
2025,2,Crime contra o Licenciamento Ambiental,7
2025,3,Crime contra o Licenciamento Ambiental,6
2025,4,Crime contra o Licenciamento Ambiental,1
2025,6,Crime contra o Licenciamento Ambiental,1
2025,7,Crime contra o Licenciamento Ambiental,2
2025,10,Crime contra o Licenciamento Ambiental,4
2025,11,Crime contra o Licenciamento Ambiental,4
2025,1,Crime contra os Recursos Hídricos,2
2025,2,Crime contra os Recursos Hídricos,2
2025,4,Crime contra os Recursos Hídricos,1
2025,7,Crime contra os Recursos Hídricos,1
2025,10,Crime contra os Recursos Hídricos,1
2025,11,Crime contra os Recursos Hídricos,1
2025,1,Crime contra os Recursos Pesqueiros,2
2025,5,Crime contra os Recursos Pesqueiros,1
2025,6,Crime contra os Recursos Pesqueiros,2
2025,9,Crime contra os Recursos Pesqueiros,2
2025,10,Crime contra os Recursos Pesqueiros,2
2025,11,Crime contra os Recursos Pesqueiros,1
2025,1,Crimes contra a Administração Ambiental,2
2025,1,Crimes contra a Fauna,2
2025,2,Crimes contra a Fauna,12
2025,3,Crimes contra a Fauna,10
2025,4,Crimes contra a Fauna,4
2025,5,Crimes contra a Fauna,10
2025,6,Crimes contra a Fauna,8
2025,7,Crimes contra a Fauna,11
2025,8,Crimes contra a Fauna,9
2025,9,Crimes contra a Fauna,12
2025,10,Crimes contra a Fauna,11
2025,11,Crimes contra a Fauna,3
2025,12,Crimes contra a Fauna,1
2025,1,Crimes contra a Flora,2
2025,2,Crimes contra a Flora,2
2025,3,Crimes contra a Flora,3
2025,4,Crimes contra a Flora,2
2025,5,Crimes contra a Flora,5
2025,6,Crimes contra a Flora,2
2025,7,Crimes contra a Flora,4
2025,8,Crimes contra a Flora,2
2025,9,Crimes contra a Flora,1
2025,10,Crimes contra a Flora,1
2025,11,Crimes contra a Flora,3
2025,1,Outros Crimes Ambientais,2
2025,2,Outros Crimes Ambientais,8
2025,3,Outros Crimes Ambientais,4
2025,4,Outros Crimes Ambientais,4
2025,5,Outros Crimes Ambientais,8
2025,6,Outros Crimes Ambientais,9
2025,7,Outros Crimes Ambientais,3
2025,8,Outros Crimes Ambientais,5
2025,10,Outros Crimes Ambientais,4
2025,11,Outros Crimes Ambientais,8
2025,12,Outros Crimes Ambientais,2
2025,1,Parcelamento Irregular do Solo,2
2025,2,Parcelamento Irregular do Solo,5
2025,3,Parcelamento Irregular do Solo,1
2025,6,Parcelamento Irregular do Solo,4
2025,7,Parcelamento Irregular do Solo,2
2025,9,Parcelamento Irregular do Solo,4
2025,10,Parcelamento Irregular do Solo,2
2025,1,QUANTIDADE DE RESGATE,198
2025,2,QUANTIDADE DE RESGATE,195
2025,3,QUANTIDADE DE RESGATE,124
2025,4,QUANTIDADE DE RESGATE,117
2025,5,QUANTIDADE DE RESGATE,135
2025,6,QUANTIDADE DE RESGATE,114
2025,7,QUANTIDADE DE RESGATE,168
2025,8,QUANTIDADE DE RESGATE,165
2025,9,QUANTIDADE DE RESGATE,209
2025,10,QUANTIDADE DE RESGATE,373
2025,11,QUANTIDADE DE RESGATE,362
2025,12,QUANTIDADE DE RESGATE,33
2025,1,QUANTIDADE DE SOLTURA,59
2025,2,QUANTIDADE DE SOLTURA,63
2025,3,QUANTIDADE DE SOLTURA,27
2025,4,QUANTIDADE DE SOLTURA,34
2025,5,QUANTIDADE DE SOLTURA,34
2025,6,QUANTIDADE DE SOLTURA,21
2025,7,QUANTIDADE DE SOLTURA,33
2025,8,QUANTIDADE DE SOLTURA,40
2025,9,QUANTIDADE DE SOLTURA,32
2025,10,QUANTIDADE DE SOLTURA,72
2025,11,QUANTIDADE DE SOLTURA,185
2025,12,QUANTIDADE DE SOLTURA,139
2025,2,QUANTIDADE DE ÓBITOS,1
2025,6,QUANTIDADE DE ÓBITOS,1
2025,7,QUANTIDADE DE ÓBITOS,5
2025,10,QUANTIDADE DE ÓBITOS,4
2025,11,QUANTIDADE DE ÓBITOS,5
2025,12,QUANTIDADE DE ÓBITOS,1
2025,1,QUANTIDADE DE FERIDOS,32
2025,2,QUANTIDADE DE FERIDOS,51
2025,3,QUANTIDADE DE FERIDOS,6
2025,4,QUANTIDADE DE FERIDOS,22
2025,5,QUANTIDADE DE FERIDOS,17
2025,6,QUANTIDADE DE FERIDOS,20
2025,7,QUANTIDADE DE FERIDOS,21
2025,8,QUANTIDADE DE FERIDOS,32
2025,9,QUANTIDADE DE FERIDOS,20
2025,10,QUANTIDADE DE FERIDOS,107
2025,11,QUANTIDADE DE FERIDOS,119
2025,12,QUANTIDADE DE FERIDOS,93
2025,7,QUANTIDADE DE ATROPELAMENTO,1
2025,1,QUANTIDADE DE FILHOTES,8
2025,2,QUANTIDADE DE FILHOTES,19
2025,4,QUANTIDADE DE FILHOTES,1
2025,5,QUANTIDADE DE FILHOTES,1
2025,7,QUANTIDADE DE FILHOTES,1
2025,8,QUANTIDADE DE FILHOTES,10
2025,9,QUANTIDADE DE FILHOTES,14
2025,10,QUANTIDADE DE FILHOTES,60
2025,11,QUANTIDADE DE FILHOTES,37
2025,12,QUANTIDADE DE FILHOTES,72
2025,1,BAIANO,3
2025,2,BAIANO,16
2025,4,BAIANO,5
2025,5,BAIANO,2
2025,6,BAIANO,5
2025,7,BAIANO,15
2025,8,BAIANO,6
2025,9,BAIANO,12
2025,10,BAIANO,6
2025,12,BAIANO,1
2025,2,PERIQUITO DO ENCONTRO,3
2025,6,PERIQUITO DO ENCONTRO,1
2025,10,PERIQUITO DO ENCONTRO,1
2025,11,PERIQUITO DO ENCONTRO,2
2025,12,PERIQUITO DO ENCONTRO,6
2025,1,CANÁRIO DA TERRA,12
2025,2,CANÁRIO DA TERRA,1401
2025,4,CANÁRIO DA TERRA,10
2025,7,CANÁRIO DA TERRA,3
2025,9,CANÁRIO DA TERRA,3
2025,11,CANÁRIO DA TERRA,2
2025,12,CANÁRIO DA TERRA,2
2025,1,CORUJA BURAQUEIRA,11
2025,2,CORUJA BURAQUEIRA,5
2025,3,CORUJA BURAQUEIRA,1
2025,4,CORUJA BURAQUEIRA,1
2025,5,CORUJA BURAQUEIRA,2
2025,6,CORUJA BURAQUEIRA,2
2025,7,CORUJA BURAQUEIRA,4
2025,8,CORUJA BURAQUEIRA,6
2025,9,CORUJA BURAQUEIRA,3
2025,10,CORUJA BURAQUEIRA,5
2025,11,CORUJA BURAQUEIRA,13
2025,12,CORUJA BURAQUEIRA,16
2025,1,COLEIRO,3
2025,2,COLEIRO,2
2025,4,COLEIRO,4
2025,7,COLEIRO,4
2025,8,COLEIRO,2
2025,9,COLEIRO,1
2025,10,COLEIRO,2
2025,1,SARUÊ,47
2025,2,SARUÊ,29
2025,3,SARUÊ,7
2025,4,SARUÊ,16
2025,5,SARUÊ,17
2025,6,SARUÊ,21
2025,7,SARUÊ,23
2025,8,SARUÊ,39
2025,9,SARUÊ,25
2025,10,SARUÊ,128
2025,11,SARUÊ,113
2025,12,SARUÊ,100
2025,1,MACACO SAGUI,3
2025,2,MACACO SAGUI,2
2025,4,MACACO SAGUI,1
2025,5,MACACO SAGUI,1
2025,8,MACACO SAGUI,1
2025,9,MACACO SAGUI,2
2025,10,MACACO SAGUI,6
2025,11,MACACO SAGUI,3
2025,12,MACACO SAGUI,3
2025,1,MACACO PREGO,2
2025,2,MACACO PREGO,1
2025,4,MACACO PREGO,3
2025,5,MACACO PREGO,1
2025,10,MACACO PREGO,2
2025,11,MACACO PREGO,2
2025,12,MACACO PREGO,5
2025,4,BICHO PREGUIÇA,1
2025,1,TATU GALINHA,1
2025,2,TATU GALINHA,1
2025,11,TATU GALINHA,5
2025,12,TATU GALINHA,3
2025,1,SERPENTE JIBOIA,17
2025,2,SERPENTE JIBOIA,7
2025,3,SERPENTE JIBOIA,4
2025,4,SERPENTE JIBOIA,2
2025,5,SERPENTE JIBOIA,3
2025,7,SERPENTE JIBOIA,4
2025,8,SERPENTE JIBOIA,2
2025,9,SERPENTE JIBOIA,4
2025,10,SERPENTE JIBOIA,5
2025,11,SERPENTE JIBOIA,25
2025,12,SERPENTE JIBOIA,23
2025,1,SERPENTE CASCAVEL,6
2025,2,SERPENTE CASCAVEL,4
2025,3,SERPENTE CASCAVEL,5
2025,4,SERPENTE CASCAVEL,5
2025,5,SERPENTE CASCAVEL,6
2025,6,SERPENTE CASCAVEL,1
2025,7,SERPENTE CASCAVEL,2
2025,9,SERPENTE CASCAVEL,1
2025,11,SERPENTE CASCAVEL,9
2025,12,SERPENTE CASCAVEL,9
2025,1,SERPENTE COBRA CIPÓ,3
2025,2,SERPENTE COBRA CIPÓ,6
2025,3,SERPENTE COBRA CIPÓ,1
2025,4,SERPENTE COBRA CIPÓ,1
2025,5,SERPENTE COBRA CIPÓ,1
2025,6,SERPENTE COBRA CIPÓ,1
2025,7,SERPENTE COBRA CIPÓ,1
2025,9,SERPENTE COBRA CIPÓ,1
2025,10,SERPENTE COBRA CIPÓ,1
2025,11,SERPENTE COBRA CIPÓ,2
2025,12,SERPENTE COBRA CIPÓ,10
2025,1,SERPENTE CORRE CAMPO,3
2025,2,SERPENTE CORRE CAMPO,4
2025,4,SERPENTE CORRE CAMPO,7
2025,6,SERPENTE CORRE CAMPO,1
2025,7,SERPENTE CORRE CAMPO,1
2025,11,SERPENTE CORRE CAMPO,4
2025,12,SERPENTE CORRE CAMPO,4
2025,2,SERPENTE CORAL FALSA,1
2025,3,SERPENTE CORAL FALSA,2
2025,4,SERPENTE CORAL FALSA,1
2025,5,SERPENTE CORAL FALSA,1
2025,7,SERPENTE CORAL FALSA,2
2025,8,SERPENTE CORAL FALSA,1
2025,10,SERPENTE CORAL FALSA,1
2025,11,SERPENTE CORAL FALSA,4
2025,12,SERPENTE CORAL FALSA,1
2025,1,NOME POPULAR,130
2025,2,NOME POPULAR,2960
2025,3,NOME POPULAR,22
2025,4,NOME POPULAR,82
2025,5,NOME POPULAR,44
2025,6,NOME POPULAR,34
2025,7,NOME POPULAR,114
2025,8,NOME POPULAR,78
2025,9,NOME POPULAR,120
2025,10,NOME POPULAR,236
2025,11,NOME POPULAR,308
2025,12,NOME POPULAR,224
2025,1,ALMA DE GATO,1
2025,11,ALMA DE GATO,1
2025,1,ANDORINHA,1
2025,9,ANDORINHA,1
2025,10,ANDORINHA,6
2025,11,ANDORINHA,10
2025,12,ANDORINHA,11
2025,7,ANU BRANCO,1
2025,12,ANU BRANCO,1
2025,12,ANU PRETO,1
2025,1,ARARA CANINDÉ,2
2025,3,ARARA CANINDÉ,3
2025,6,ARARA CANINDÉ,2
2025,7,ARARA CANINDÉ,1
2025,8,ARARA CANINDÉ,1
2025,10,ARARA CANINDÉ,3
2025,11,ARARA CANINDÉ,2
2025,12,ARARA CANINDÉ,4
2025,1,ARARA MARACANÃ,1
2025,11,ARARA MARACANÃ,1
2025,1,AZULÃO,1
2025,7,AZULÃO,1
2025,9,AZULÃO,2
2025,9,BACURAU,1
2025,10,BACURAU,6
2025,11,BACURAU,3
2025,12,BACURAU,1
2025,1,BAIANO,3
2025,2,BAIANO,16
2025,4,BAIANO,5
2025,5,BAIANO,2
2025,6,BAIANO,5
2025,7,BAIANO,15
2025,8,BAIANO,6
2025,9,BAIANO,12
2025,10,BAIANO,6
2025,12,BAIANO,1
2025,4,BEIJA FLOR,1
2025,5,BEIJA FLOR,4
2025,6,BEIJA FLOR,1
2025,8,BEIJA FLOR,2
2025,10,BEIJA FLOR,2
2025,11,BEIJA FLOR,1
2025,12,BEIJA FLOR,1
2025,1,BEM-TE-VI,1
2025,2,BEM-TE-VI,2
2025,7,BEM-TE-VI,1
2025,8,BEM-TE-VI,2
2025,9,BEM-TE-VI,4
2025,10,BEM-TE-VI,3
2025,11,BEM-TE-VI,6
2025,12,BEM-TE-VI,7
2025,9,BICO DE PIMENTA,3
2025,4,BICUDO-VERDADEIRO,3
2025,1,BIGODINHO,2
2025,6,BIGODINHO,1
2025,7,CABOCLINHO,1
2025,1,CANÁRIO DA TERRA,12
2025,2,CANÁRIO DA TERRA,1401
2025,4,CANÁRIO DA TERRA,10
2025,7,CANÁRIO DA TERRA,3
2025,9,CANÁRIO DA TERRA,3
2025,11,CANÁRIO DA TERRA,2
2025,12,CANÁRIO DA TERRA,2
2025,2,CARCARÁ,1
2025,7,CARCARÁ,1
2025,11,CARCARÁ,2
2025,12,CARCARÁ,3
2025,7,CARDEAL-DO-NORDESTE,4
2025,9,CARDEAL-DO-NORDESTE,1
2025,1,COLEIRO,3
2025,2,COLEIRO,2
2025,4,COLEIRO,4
2025,7,COLEIRO,4
2025,8,COLEIRO,2
2025,9,COLEIRO,1
2025,10,COLEIRO,2
2025,9,CORRUPIÃO,1
2025,10,CORRUPIÃO,2
2025,1,CORUJA BURAQUEIRA,11
2025,2,CORUJA BURAQUEIRA,5
2025,3,CORUJA BURAQUEIRA,1
2025,4,CORUJA BURAQUEIRA,1
2025,5,CORUJA BURAQUEIRA,2
2025,6,CORUJA BURAQUEIRA,2
2025,7,CORUJA BURAQUEIRA,4
2025,8,CORUJA BURAQUEIRA,6
2025,9,CORUJA BURAQUEIRA,3
2025,10,CORUJA BURAQUEIRA,5
2025,11,CORUJA BURAQUEIRA,13
2025,12,CORUJA BURAQUEIRA,16
2025,1,CORUJA CABURÉ,1
2025,8,CORUJA CABURÉ,1
2025,11,CORUJA CABURÉ,3
2025,12,CORUJA CABURÉ,2
2025,2,CORUJA ORELHUDA,1
2025,7,CORUJA ORELHUDA,1
2025,10,CORUJA ORELHUDA,2
2025,11,CORUJA ORELHUDA,1
2025,12,CORUJA ORELHUDA,1
2025,5,CORUJA PRETA,1
2025,3,CORUJA SUINDARA,1
2025,4,CORUJA SUINDARA,1
2025,5,CORUJA SUINDARA,2
2025,6,CORUJA SUINDARA,1
2025,10,CORUJA SUINDARA,2
2025,11,CORUJA SUINDARA,1
2025,12,CORUJA SUINDARA,2
2025,3,CORUJINHA DA MATA,1
2025,10,CORUJINHA DA MATA,3
2025,11,CORUJINHA DA MATA,1
2025,12,CORUJINHA DA MATA,1
2025,11,CURIANGO,3
2025,1,CURICACA,1
2025,2,CURICACA,1
2025,7,CURICACA,1
2025,11,CURICACA,3
2025,12,CURICACA,3
2025,1,CURIÓ,1
2025,2,CURIÓ,1
2025,12,CURIÓ,1
2025,1,FRANGO D'ÁGUA,1
2025,2,FRANGO D'ÁGUA,1
2025,10,FRANGO D'ÁGUA,1
2025,11,FRANGO D'ÁGUA,1
2025,12,FRANGO D'ÁGUA,2
2025,1,GARÇA BRANCA,1
2025,4,GARÇA BRANCA,1
2025,1,GAVIÃO CARIJO,1
2025,4,GAVIÃO CARIJO,1
2025,5,GAVIÃO CARIJO,1
2025,11,GAVIÃO CARIJO,2
2025,4,GAVIÃO QUIRI QUIRI,1
2025,5,GAVIÃO QUIRI QUIRI,2
2025,10,GAVIÃO QUIRI QUIRI,2
2025,11,GAVIÃO QUIRI QUIRI,3
2025,10,IRAÚNA-GRANDE,1
2025,11,IRAÚNA-GRANDE,1
2025,12,IRAÚNA-GRANDE,2
2025,2,IRERÊ,1
2025,5,IRERÊ,1
2025,10,IRERÊ,3
2025,11,IRERÊ,3
2025,12,IRERÊ,2
2025,1,JANDAIA,1
2025,12,JANDAIA,1
2025,2,JOÃO DE BARRO,1
2025,2,JURUVA,5
2025,8,JURUVA,1
2025,9,JURUVA,1
2025,10,JURUVA,4
2025,11,JURUVA,2
2025,12,JURUVA,2
2025,2,MARIA FACEIRA,13
2025,11,MARRECO,1
2025,1,MUTUM,1
2025,2,MUTUM,1
2025,2,PAPA LAGARTA,1
2025,7,PAPA LAGARTA,1
2025,10,PAPA LAGARTA,1
2025,12,PAPA LAGARTA,1
2025,1,PAPAGAIO DO MANGUE,1
2025,2,PAPAGAIO DO MANGUE,3
2025,3,PAPAGAIO DO MANGUE,2
2025,4,PAPAGAIO DO MANGUE,3
2025,5,PAPAGAIO DO MANGUE,2
2025,6,PAPAGAIO DO MANGUE,2
2025,7,PAPAGAIO DO MANGUE,1
2025,8,PAPAGAIO DO MANGUE,2
2025,9,PAPAGAIO DO MANGUE,2
2025,10,PAPAGAIO DO MANGUE,2
2025,11,PAPAGAIO DO MANGUE,7
2025,7,PAPAGAIO GALEGO,2
2025,8,PAPAGAIO GALEGO,1
2025,9,PAPAGAIO GALEGO,2
2025,10,PAPAGAIO GALEGO,4
2025,12,PAPAGAIO GALEGO,3
2025,1,PAPAGAIO VERDADEIRO,2
2025,7,PAPAGAIO VERDADEIRO,2
2025,9,PAPAGAIO VERDADEIRO,1
2025,12,PATURI,1
2025,1,PERDIZ,5
2025,2,PERDIZ,6
2025,3,PERDIZ,2
2025,4,PERDIZ,1
2025,5,PERDIZ,1
2025,8,PERDIZ,3
2025,9,PERDIZ,8
2025,10,PERDIZ,32
2025,11,PERDIZ,36
2025,12,PERDIZ,6
2025,2,PERIQUITO DO ENCONTRO,3
2025,6,PERIQUITO DO ENCONTRO,1
2025,10,PERIQUITO DO ENCONTRO,1
2025,11,PERIQUITO DO ENCONTRO,2
2025,12,PERIQUITO DO ENCONTRO,6
2025,1,PERIQUITO MARACANÃ,1
2025,2,PERIQUITO MARACANÃ,3
2025,9,PERIQUITO MARACANÃ,1
2025,2,PERIQUITO REI,1
2025,7,PERIQUITO REI,1
2025,1,PERIQUITO RICO,1
2025,2,PERIQUITO RICO,1
2025,4,PERIQUITO RICO,2
2025,9,PERIQUITO RICO,3
2025,10,PERIQUITO RICO,5
2025,11,PERIQUITO RICO,5
2025,12,PERIQUITO RICO,2
2025,1,PICA-PAU,1
2025,8,PICA-PAU,1
2025,7,PINTASSILGO,1
2025,8,PINTASSILGO,2
2025,10,PINTASSILGO,1
2025,11,PINTASSILGO,1
2025,2,POMBA DO BANDO,3
2025,11,POMBA DO BANDO,2
2025,12,POMBA DO BANDO,1
2025,2,POMBA VERDADEIRA,1
2025,4,POMBA VERDADEIRA,1
2025,7,POMBA VERDADEIRA,1
2025,10,POMBA VERDADEIRA,2
2025,11,POMBA VERDADEIRA,1
2025,12,POMBA VERDADEIRA,5
2025,4,QUERO-QUERO,2
2025,9,QUERO-QUERO,1
2025,10,QUERO-QUERO,2
2025,11,QUERO-QUERO,3
2025,12,QUERO-QUERO,6
2025,1,ROLINHA CINZENTA,1
2025,2,ROLINHA CINZENTA,2
2025,5,ROLINHA CINZENTA,1
2025,9,ROLINHA CINZENTA,1
2025,11,ROLINHA CINZENTA,2
2025,12,ROLINHA CINZENTA,1
2025,1,ROUXINOL DO ENCONTRO,1
2025,9,ROUXINOL DO ENCONTRO,3
2025,10,ROUXINOL DO ENCONTRO,1
2025,11,ROUXINOL DO ENCONTRO,1
2025,12,ROUXINOL DO ENCONTRO,1
2025,7,SABIÁ-BARRANCO,1
2025,9,SABIÁ-BARRANCO,1
2025,10,SABIÁ-BARRANCO,4
2025,11,SABIÁ-BARRANCO,5
2025,12,SABIÁ-BARRANCO,5
2025,1,SABIÁ-DO-CAMPO,2
2025,7,SABIÁ-DO-CAMPO,1
2025,10,SABIÁ-DO-CAMPO,2
2025,11,SABIÁ-DO-CAMPO,3
2025,12,SABIÁ-DO-CAMPO,1
2025,7,SAIRA AMARELA,1
2025,9,SAIRA AMARELA,1
2025,11,SANHAÇO COQUEIRO,4
2025,12,SANHAÇO COQUEIRO,2
2025,10,SARACURA,1
2025,1,SOCO,1
2025,5,SOCO,1
2025,10,SOCO,1
2025,7,TESOURINHA,2
2025,4,TICO TICO REI,1
2025,8,TICO TICO REI,1
2025,1,TIZIU,1
2025,2,TIZIU,1
2025,4,TIZIU,1
2025,1,TRINCA FERRO,1
2025,4,TRINCA FERRO,1
2025,5,TRINCA FERRO,2
2025,7,TRINCA FERRO,1
2025,11,TRINCA FERRO,3
2025,12,TRINCA FERRO,2
2025,1,TUIM,1
2025,2,TUIM,2
2025,3,TUIM,1
2025,6,TUIM,1
2025,7,TUIM,4
2025,8,TUIM,8
2025,9,TUIM,2
2025,10,TUIM,4
2025,11,TUIM,10
2025,12,TUIM,2
2025,2,URUBU,1
2025,4,URUBU,1
2025,6,URUBU,1
2025,9,URUBU,1
2025,10,URUBU,2
2025,11,URUBU,2
2025,11,URUTAU,1
2025,1,XEXÉU,65
2025,2,XEXÉU,1480
2025,3,XEXÉU,11
2025,4,XEXÉU,41
2025,5,XEXÉU,22
2025,6,XEXÉU,17
2025,7,XEXÉU,57
2025,8,XEXÉU,39
2025,9,XEXÉU,60
2025,10,XEXÉU,118
2025,11,XEXÉU,154
2025,12,XEXÉU,112
2025,1,NOME POPULAR,65
2025,2,NOME POPULAR,42
2025,3,NOME POPULAR,10
2025,4,NOME POPULAR,22
2025,5,NOME POPULAR,22
2025,6,NOME POPULAR,27
2025,7,NOME POPULAR,34
2025,8,NOME POPULAR,46
2025,9,NOME POPULAR,31
2025,10,NOME POPULAR,145
2025,11,NOME POPULAR,141
2025,12,NOME POPULAR,131
2025,4,BICHO PREGUIÇA,1
2025,12,CACHORRO DO MATO,1
2025,1,CAPIVARA,11
2025,2,CAPIVARA,4
2025,3,CAPIVARA,1
2025,4,CAPIVARA,1
2025,5,CAPIVARA,2
2025,6,CAPIVARA,2
2025,7,CAPIVARA,6
2025,8,CAPIVARA,5
2025,9,CAPIVARA,1
2025,10,CAPIVARA,1
2025,11,CAPIVARA,7
2025,12,CAPIVARA,7
2025,11,CUICA VERDADEIRO,1
2025,12,CUICA VERDADEIRO,1
2025,10,CUTIA,1
2025,12,CUTIA,1
2025,1,FURÃO,1
2025,2,FURÃO,1
2025,5,FURÃO,1
2025,10,FURÃO,1
2025,11,FURÃO,1
2025,7,JAGUATIRICA,1
2025,12,LOBO GUARA,1
2025,9,MACACO BUGIO/GUARIBA,1
2025,10,MACACO BUGIO/GUARIBA,1
2025,11,MACACO BUGIO/GUARIBA,1
2025,7,MACACO DO TUFO PRETO,2
2025,1,MACACO PREGO,2
2025,2,MACACO PREGO,1
2025,4,MACACO PREGO,3
2025,5,MACACO PREGO,1
2025,10,MACACO PREGO,2
2025,11,MACACO PREGO,2
2025,12,MACACO PREGO,5
2025,1,MACACO SAGUI,3
2025,2,MACACO SAGUI,2
2025,4,MACACO SAGUI,1
2025,5,MACACO SAGUI,1
2025,8,MACACO SAGUI,1
2025,9,MACACO SAGUI,2
2025,10,MACACO SAGUI,6
2025,11,MACACO SAGUI,3
2025,12,MACACO SAGUI,3
2025,6,MICO ESTRELA,1
2025,12,MICO ESTRELA,1
2025,2,PORCO ESPINHO,1
2025,3,PORCO ESPINHO,1
2025,6,PORCO ESPINHO,3
2025,9,PORCO ESPINHO,1
2025,11,PORCO ESPINHO,6
2025,12,PORCO ESPINHO,3
2025,2,QUATI,2
2025,11,QUATI,1
2025,7,RAPOSA,1
2025,10,RAPOSA,1
2025,12,RAPOSA,1
2025,1,SARUÊ,47
2025,2,SARUÊ,29
2025,3,SARUÊ,7
2025,4,SARUÊ,16
2025,5,SARUÊ,17
2025,6,SARUÊ,21
2025,7,SARUÊ,23
2025,8,SARUÊ,39
2025,9,SARUÊ,25
2025,10,SARUÊ,128
2025,11,SARUÊ,113
2025,12,SARUÊ,100
2025,7,TAMANDUÁ BANDEIRA,1
2025,2,TAMANDUÁ MIRIM,1
2025,10,TAMANDUÁ MIRIM,4
2025,11,TAMANDUÁ MIRIM,1
2025,12,TAMANDUÁ MIRIM,2
2025,1,TATU GALINHA,1
2025,2,TATU GALINHA,1
2025,11,TATU GALINHA,5
2025,12,TATU GALINHA,3
2025,3,TATU PEBA,1
2025,9,TATU PEBA,1
2025,12,TATU PEBA,2
2025,8,VEADO CAMPEIRO,1
2025,1,NOME POPULAR,43
